Date,Category,Product,Units_Sold,Price_per_Unit,Total_Sales
2023-11-10,Books,Biography,1,417.98,417.98
2023-11-10,Toys,Remote Car,3,439.58,1318.74
2023-11-10,Books,Comics,2,170.34,340.68
2023-11-10,Toys,Doll,3,494.86,1484.58
2023-11-10,Toys,Remote Car,1,258.4,258.4
2023-11-10,Home & Kitchen,Microwave,3,97.54,292.62
2023-11-10,Electronics,Headphones,3,287.62,862.86
2023-11-10,Books,Biography,2,117.61,235.22
2023-11-10,Books,Comics,3,120.2,360.6
2023-11-11,Electronics,Smartphone,3,498.37,1495.11
2023-11-11,Books,Biography,1,363.54,363.54
2023-11-11,Electronics,Laptop,1,368.83,368.83
2023-11-11,Toys,Doll,3,118.54,355.62
2023-11-11,Books,Fiction,2,238.97,477.94
2023-11-11,Electronics,Smartphone,4,474.87,1899.48
2023-11-11,Electronics,Smartphone,1,18.74,18.74
2023-11-11,Home & Kitchen,Mixer,4,397.69,1590.76
2023-11-11,Books,Comics,3,257.53,772.59
2023-11-12,Clothing,Jeans,4,,1766.12
2023-11-12,Home & Kitchen,Mixer,2,359.26,718.52
2023-11-12,Electronics,Smartphone,2,282.08,564.16
2023-11-12,Books,Comics,4,395.02,1580.08
2023-11-12,Home & Kitchen,Mixer,3,132.44,397.32
2023-11-12,Home & Kitchen,Microwave,4,311.95,1247.8
2023-11-12,Clothing,Jacket,3,46.42,139.26
2023-11-12,Home & Kitchen,Cookware Set,2,175.48,350.96
2023-11-12,Electronics,Headphones,3,361.07,1083.21
2023-11-13,Books,Fiction,1,320.01,320.01
2023-11-13,Books,Biography,2,350.68,701.36
2023-11-13,Home & Kitchen,Mixer,3,423.28,1269.84
2023-11-13,Home & Kitchen,Microwave,4,499.23,1996.92
2023-11-13,Toys,Board Game,1,329.09,329.09
2023-11-13,Home & Kitchen,Cookware Set,2,121.92,243.84
2023-11-13,Electronics,Laptop,4,355.63,1422.52
2023-11-13,Electronics,Headphones,4,98.01,392.04
2023-11-13,Clothing,T-Shirt,2,264.84,529.68
2023-11-13,Home & Kitchen,Mixer,2,357.56,715.12
2023-11-13,Toys,Remote Car,2,270.35,540.7
2023-11-13,Books,Biography,4,227.16,908.64
2023-11-13,Clothing,Jacket,4,,1752.32
2023-11-14,Clothing,Jacket,3,210.63,631.89
2023-11-14,Clothing,T-Shirt,4,24.44,97.76
2023-11-14,Home & Kitchen,Cookware Set,1,293.26,293.26
2023-11-14,Electronics,Headphones,2,33.05,66.1
2023-11-14,Home & Kitchen,Mixer,2,176.17,352.34
2023-11-14,Books,Fiction,2,499.32,998.64
2023-11-14,Electronics,Headphones,4,195.24,780.96
2023-11-14,Electronics,Laptop,3,274.41,823.23
2023-11-14,Toys,Remote Car,4,203.91,815.64
2023-11-14,Home & Kitchen,Cookware Set,3,284.35,853.05
2023-11-14,Electronics,Headphones,2,16.17,32.34
2023-11-14,Electronics,Smartphone,4,107.43,429.72
2023-11-15,Toys,Board Game,2,338.78,677.56
2023-11-15,Electronics,Smartphone,2,159.61,319.22
2023-11-15,Books,Fiction,3,387.36,1162.08
2023-11-15,Books,Comics,1,114.4,114.4
2023-11-15,Clothing,Jacket,4,206.81,827.24
2023-11-15,Electronics,Smartphone,4,149.85,599.4
2023-11-15,Toys,Doll,4,416.05,1664.2
2023-11-15,Clothing,Jacket,3,353.56,1060.68
2023-11-15,Home & Kitchen,Microwave,1,138.9,138.9
2023-11-15,Books,Biography,2,360.47,720.94
2023-11-16,Clothing,Jacket,2,44.06,88.12
2023-11-16,Toys,Board Game,3,304.65,913.95
2023-11-16,Clothing,Jeans,1,,83.95
2023-11-16,Electronics,Laptop,2,224.6,449.2
2023-11-16,Toys,Board Game,4,339.87,1359.48
2023-11-16,Books,Comics,1,,495.19
2023-11-16,Clothing,Jeans,2,19.64,39.28
2023-11-16,Electronics,Laptop,4,136.75,547.0
2023-11-16,Home & Kitchen,Mixer,4,148.37,593.48
2023-11-16,Books,Comics,4,237.87,951.48
2023-11-17,Electronics,Headphones,4,459.91,1839.64
2023-11-17,Books,Comics,3,48.14,144.42
2023-11-17,Clothing,T-Shirt,2,65.0,130.0
2023-11-17,Toys,Doll,1,404.12,404.12
2023-11-17,Home & Kitchen,Microwave,3,50.35,151.05
2023-11-17,Toys,Board Game,4,322.46,1289.84
2023-11-17,Toys,Remote Car,1,92.97,92.97
2023-11-17,Toys,Remote Car,2,237.49,474.98
2023-11-17,Clothing,Jacket,3,237.72,713.16
2023-11-17,Books,Comics,2,475.76,951.52
2023-11-17,Toys,Board Game,1,475.53,475.53
2023-11-17,Clothing,T-Shirt,2,297.88,595.76
2023-11-18,Electronics,Smartphone,1,102.62,102.62
2023-11-18,Clothing,T-Shirt,4,145.28,581.12
2023-11-18,Toys,Doll,1,309.09,309.09
2023-11-18,Home & Kitchen,Microwave,1,188.05,188.05
2023-11-18,Books,Biography,1,185.17,185.17
2023-11-18,Clothing,Jacket,2,467.37,934.74
2023-11-19,Home & Kitchen,Mixer,3,306.02,918.06
2023-11-19,Electronics,Headphones,4,300.65,1202.6
2023-11-19,Home & Kitchen,Cookware Set,3,395.41,1186.23
2023-11-19,Clothing,Jacket,1,81.36,81.36
2023-11-19,Clothing,Jeans,4,477.68,1910.72
2023-11-19,Electronics,Headphones,3,369.35,1108.05
2023-11-19,Clothing,T-Shirt,1,324.84,324.84
2023-11-20,Clothing,T-Shirt,2,297.54,595.08
2023-11-20,Toys,Board Game,3,131.92,395.76
2023-11-20,Home & Kitchen,Microwave,1,225.21,225.21
2023-11-20,Toys,Board Game,3,162.57,487.71
2023-11-20,Electronics,Headphones,3,40.14,120.42
2023-11-20,Toys,Doll,2,359.38,718.76
2023-11-20,Electronics,Laptop,2,86.76,173.52
2023-11-20,Books,Biography,3,80.81,242.43
2023-11-21,Books,Biography,2,404.06,808.12
2023-11-21,Home & Kitchen,Microwave,4,184.25,737.0
2023-11-21,Books,Biography,2,72.65,145.3
2023-11-21,Clothing,T-Shirt,2,138.83,277.66
2023-11-21,Clothing,T-Shirt,2,36.97,73.94
2023-11-21,Home & Kitchen,Mixer,4,19.39,77.56
2023-11-21,Books,Biography,2,250.21,500.42
2023-11-21,Electronics,Smartphone,3,408.78,1226.34
2023-11-21,Home & Kitchen,Microwave,3,371.24,1113.72
2023-11-22,Books,Fiction,4,230.25,921.0
2023-11-22,Home & Kitchen,Mixer,2,431.52,863.04
2023-11-22,Clothing,T-Shirt,4,,413.28
2023-11-22,Books,Biography,3,240.75,722.25
2023-11-22,Electronics,Smartphone,1,199.36,199.36
2023-11-23,Home & Kitchen,Microwave,4,437.38,1749.52
2023-11-23,Home & Kitchen,Mixer,4,87.54,350.16
2023-11-23,Books,Biography,3,154.48,463.44
2023-11-23,Books,Comics,2,107.47,214.94
2023-11-23,Home & Kitchen,Microwave,1,305.47,305.47
2023-11-23,Clothing,Jacket,4,104.65,418.6
2023-11-23,Clothing,Jeans,4,258.85,1035.4
2023-11-24,Books,Comics,4,418.16,1672.64
2023-11-24,Books,Comics,1,108.3,108.3
2023-11-24,Electronics,Laptop,4,120.19,480.76
2023-11-24,Books,Biography,3,473.02,1419.06
2023-11-24,Toys,Remote Car,2,466.02,932.04
2023-11-24,Books,Fiction,2,436.49,872.98
2023-11-25,Electronics,Laptop,1,374.86,374.86
2023-11-25,Books,Comics,1,356.05,356.05
2023-11-25,Books,Comics,3,262.39,787.17
2023-11-25,Home & Kitchen,Mixer,3,88.36,265.08
2023-11-25,Books,Biography,3,261.49,784.47
2023-11-25,Home & Kitchen,Cookware Set,4,171.17,684.68
2023-11-25,Books,Fiction,4,163.38,653.52
2023-11-26,Toys,Board Game,3,230.79,692.37
2023-11-26,Clothing,Jeans,3,,593.16
2023-11-26,Clothing,T-Shirt,3,224.94,674.82
2023-11-26,Books,Comics,2,385.92,771.84
2023-11-26,Clothing,Jacket,3,123.16,369.48
2023-11-26,Toys,Remote Car,3,206.41,619.23
2023-11-26,Electronics,Headphones,1,258.12,258.12
2023-11-26,Home & Kitchen,Cookware Set,1,256.06,256.06
2023-11-27,Clothing,T-Shirt,2,102.14,204.28
2023-11-27,Electronics,Smartphone,2,216.66,433.32
2023-11-27,Clothing,T-Shirt,2,,508.88
2023-11-27,Books,Comics,4,46.05,184.2
2023-11-27,Electronics,Headphones,4,387.34,1549.36
2023-11-28,Clothing,T-Shirt,4,77.76,311.04
2023-11-28,Clothing,T-Shirt,2,101.22,202.44
2023-11-28,Toys,Remote Car,3,422.59,1267.77
2023-11-28,Books,Biography,3,306.26,918.78
2023-11-28,Home & Kitchen,Mixer,1,162.77,162.77
2023-11-28,Toys,Remote Car,1,417.59,417.59
2023-11-28,Clothing,Jeans,2,160.33,320.66
2023-11-28,Books,Fiction,3,422.29,1266.87
2023-11-28,Clothing,Jeans,3,391.99,1175.97
2023-11-28,Home & Kitchen,Microwave,4,131.28,525.12
2023-11-28,Electronics,Smartphone,4,323.61,1294.44
2023-11-28,Books,Fiction,3,81.98,245.94
2023-11-28,Toys,Remote Car,1,368.83,368.83
2023-11-28,Home & Kitchen,Cookware Set,4,320.69,1282.76
2023-11-29,Books,Comics,3,243.65,730.95
2023-11-29,Electronics,Headphones,2,96.06,192.12
2023-11-29,Home & Kitchen,Cookware Set,3,237.78,713.34
2023-11-29,Toys,Board Game,4,311.55,1246.2
2023-11-29,Electronics,Smartphone,4,30.21,120.84
2023-11-29,Toys,Board Game,1,275.76,275.76
2023-11-29,Toys,Board Game,4,327.08,1308.32
2023-11-29,Electronics,Smartphone,1,133.9,133.9
2023-11-29,Books,Biography,4,139.63,558.52
2023-11-29,Toys,Doll,4,463.62,1854.48
2023-11-30,Books,Comics,3,465.87,1397.61
2023-11-30,Electronics,Laptop,4,74.11,296.44
2023-11-30,Electronics,Smartphone,2,159.36,318.72
2023-11-30,Clothing,T-Shirt,4,17.71,70.84
2023-11-30,Electronics,Laptop,2,133.41,266.82
2023-11-30,Home & Kitchen,Microwave,1,351.43,351.43
2023-11-30,Toys,Board Game,3,255.84,767.52
2023-11-30,Clothing,Jacket,4,363.56,1454.24
2023-11-30,Books,Biography,2,107.22,214.44
2023-11-30,Home & Kitchen,Mixer,4,442.26,1769.04
2023-11-30,Clothing,T-Shirt,4,188.55,754.2
2023-11-30,Clothing,Jacket,3,362.22,1086.66
2023-11-30,Books,Biography,2,68.24,136.48
2023-12-01,Electronics,Laptop,4,407.4,1629.6
2023-12-01,Home & Kitchen,Cookware Set,2,210.28,420.56
2023-12-01,Clothing,T-Shirt,3,66.55,199.65
2023-12-01,Electronics,Smartphone,1,51.52,51.52
2023-12-01,Home & Kitchen,Mixer,2,31.29,62.58
2023-12-02,Clothing,T-Shirt,4,291.24,1164.96
2023-12-02,Books,Biography,2,284.66,569.32
2023-12-02,Books,Comics,2,206.16,412.32
2023-12-02,Electronics,Smartphone,4,467.31,1869.24
2023-12-02,Toys,Doll,2,366.91,733.82
2023-12-02,Books,Biography,1,106.77,106.77
2023-12-02,Books,Fiction,4,386.54,1546.16
2023-12-02,Clothing,Jeans,1,139.05,139.05
2023-12-02,Clothing,T-Shirt,3,38.5,115.5
2023-12-02,Clothing,Jacket,1,369.86,369.86
2023-12-02,Electronics,Laptop,2,189.07,378.14
2023-12-02,Books,Comics,4,191.27,765.08
2023-12-02,Toys,Remote Car,3,280.73,842.19
2023-12-03,Clothing,Jacket,4,376.66,1506.64
2023-12-03,Toys,Board Game,2,290.91,581.82
2023-12-03,Clothing,T-Shirt,1,373.94,373.94
2023-12-03,Electronics,Headphones,2,82.91,165.82
2023-12-03,Books,Biography,1,178.33,178.33
2023-12-03,Home & Kitchen,Microwave,1,10.12,10.12
2023-12-03,Toys,Remote Car,1,72.54,72.54
2023-12-03,Home & Kitchen,Microwave,1,83.42,83.42
2023-12-03,Toys,Board Game,4,24.48,97.92
2023-12-03,Clothing,T-Shirt,1,20.03,20.03
2023-12-03,Electronics,Smartphone,1,270.64,270.64
2023-12-03,Home & Kitchen,Microwave,3,346.57,1039.71
2023-12-04,Toys,Board Game,1,490.97,490.97
2023-12-04,Clothing,Jacket,4,158.72,634.88
2023-12-04,Clothing,Jeans,1,341.79,341.79
2023-12-04,Books,Biography,1,107.47,107.47
2023-12-04,Toys,Board Game,4,54.76,219.04
2023-12-04,Books,Biography,2,260.6,521.2
2023-12-04,Clothing,T-Shirt,3,464.77,1394.31
2023-12-04,Home & Kitchen,Cookware Set,2,133.14,266.28
2023-12-05,Toys,Remote Car,2,364.38,728.76
2023-12-05,Books,Fiction,4,489.06,1956.24
2023-12-05,Clothing,T-Shirt,3,,741.87
2023-12-05,Clothing,Jeans,4,287.07,1148.28
2023-12-05,Books,Biography,3,97.01,291.03
2023-12-05,Books,Biography,3,288.24,864.72
2023-12-05,Home & Kitchen,Microwave,3,39.61,118.83
2023-12-05,Books,Comics,4,240.35,961.4
2023-12-05,Clothing,T-Shirt,2,475.8,951.6
2023-12-05,Home & Kitchen,Cookware Set,4,225.07,900.28
2023-12-05,Electronics,Headphones,2,283.53,567.06
2023-12-05,Electronics,Headphones,2,474.46,948.92
2023-12-06,Toys,Board Game,1,82.23,82.23
2023-12-06,Electronics,Laptop,1,204.77,204.77
2023-12-06,Toys,Doll,1,458.08,458.08
2023-12-06,Home & Kitchen,Cookware Set,3,434.19,1302.57
2023-12-06,Electronics,Laptop,1,190.57,190.57
2023-12-06,Toys,Board Game,3,354.72,1064.16
2023-12-06,Electronics,Laptop,3,25.76,77.28
2023-12-06,Home & Kitchen,Microwave,4,127.66,510.64
2023-12-06,Books,Biography,2,306.01,612.02
2023-12-06,Home & Kitchen,Cookware Set,4,299.88,1199.52
2023-12-07,Clothing,Jacket,3,354.15,1062.45
2023-12-07,Books,Comics,4,330.41,1321.64
2023-12-07,Electronics,Smartphone,1,488.03,488.03
2023-12-07,Clothing,T-Shirt,4,333.03,1332.12
2023-12-07,Toys,Remote Car,3,162.48,487.44
2023-12-07,Toys,Doll,1,58.87,58.87
2023-12-07,Books,Fiction,4,15.67,62.68
2023-12-07,Clothing,Jacket,4,239.95,959.8
2023-12-07,Books,Comics,3,381.0,1143.0
2023-12-07,Toys,Board Game,4,443.59,1774.36
2023-12-07,Home & Kitchen,Mixer,3,210.83,632.49
2023-12-08,Toys,Doll,2,229.34,458.68
2023-12-08,Clothing,Jacket,1,273.09,273.09
2023-12-08,Clothing,Jacket,1,308.18,308.18
2023-12-08,Home & Kitchen,Cookware Set,1,330.38,330.38
2023-12-08,Toys,Board Game,4,256.75,1027.0
2023-12-08,Home & Kitchen,Mixer,1,104.16,104.16
2023-12-08,Toys,Doll,3,144.33,432.99
2023-12-08,Toys,Doll,3,293.36,880.08
2023-12-08,Electronics,Laptop,2,20.37,40.74
2023-12-08,Toys,Remote Car,4,253.54,1014.16
2023-12-08,Electronics,Laptop,4,,1524.28
2023-12-08,Electronics,Headphones,4,180.53,722.12
2023-12-09,Home & Kitchen,Microwave,4,197.58,790.32
2023-12-09,Clothing,Jacket,1,158.27,158.27
2023-12-09,Toys,Board Game,2,486.33,972.66
2023-12-09,Clothing,T-Shirt,3,175.5,526.5
2023-12-09,Toys,Doll,3,137.99,413.97
2023-12-09,Electronics,Headphones,3,320.32,960.96
2023-12-09,Electronics,Smartphone,3,149.58,448.74
2023-12-09,Home & Kitchen,Mixer,2,133.76,267.52
2023-12-09,Electronics,Laptop,4,310.17,1240.68
2023-12-09,Books,Comics,2,132.19,264.38
2023-12-09,Home & Kitchen,Cookware Set,3,412.35,1237.05
2023-12-09,Clothing,Jeans,4,304.36,1217.44
2023-12-09,Toys,Remote Car,2,123.84,247.68
2023-12-10,Toys,Board Game,4,248.36,993.44
2023-12-10,Electronics,Laptop,4,328.05,1312.2
2023-12-10,Clothing,T-Shirt,2,458.37,916.74
2023-12-10,Books,Fiction,1,44.87,44.87
2023-12-10,Toys,Doll,3,428.83,1286.49
2023-12-10,Toys,Board Game,2,96.94,193.88
2023-12-10,Books,Biography,4,36.03,144.12
2023-12-10,Toys,Board Game,4,122.27,489.08
2023-12-10,Home & Kitchen,Mixer,1,418.62,418.62
2023-12-10,Toys,Board Game,3,415.75,1247.25
2023-12-10,Home & Kitchen,Microwave,3,26.49,79.47
2023-12-10,Electronics,Headphones,1,228.28,228.28
2023-12-10,Electronics,Laptop,4,78.56,314.24
2023-12-11,Books,Biography,2,100.32,200.64
2023-12-11,Books,Comics,2,347.92,695.84
2023-12-11,Home & Kitchen,Microwave,4,228.68,914.72
2023-12-11,Clothing,T-Shirt,3,446.62,1339.86
2023-12-11,Toys,Remote Car,3,57.31,171.93
2023-12-11,Electronics,Smartphone,1,318.9,318.9
2023-12-11,Electronics,Laptop,4,52.02,208.08
2023-12-11,Books,Comics,4,361.54,1446.16
2023-12-11,Books,Comics,3,129.97,389.91
2023-12-11,Clothing,Jacket,3,94.33,282.99
2023-12-11,Toys,Remote Car,2,219.43,438.86
2023-12-11,Toys,Board Game,4,396.39,1585.56
2023-12-11,Books,Fiction,4,488.23,1952.92
2023-12-12,Clothing,Jeans,1,488.48,488.48
2023-12-12,Books,Biography,1,164.38,164.38
2023-12-12,Electronics,Smartphone,2,152.87,305.74
2023-12-12,Clothing,Jacket,1,482.87,482.87
2023-12-12,Books,Biography,1,277.35,277.35
2023-12-12,Electronics,Smartphone,3,307.54,922.62
2023-12-12,Electronics,Smartphone,1,298.68,298.68
2023-12-12,Home & Kitchen,Cookware Set,2,484.66,969.32
2023-12-12,Toys,Remote Car,1,173.01,173.01
2023-12-12,Electronics,Smartphone,3,188.83,566.49
2023-12-13,Books,Comics,4,174.84,699.36
2023-12-13,Home & Kitchen,Microwave,1,483.82,483.82
2023-12-13,Toys,Doll,1,58.62,58.62
2023-12-13,Electronics,Laptop,2,168.0,336.0
2023-12-13,Books,Biography,2,468.26,936.52
2023-12-13,Clothing,Jacket,4,448.32,1793.28
2023-12-13,Home & Kitchen,Cookware Set,3,142.82,428.46
2023-12-13,Books,Comics,4,337.85,1351.4
2023-12-13,Electronics,Headphones,2,53.33,106.66
2023-12-13,Toys,Remote Car,1,205.0,205.0
2023-12-13,Clothing,Jeans,2,198.26,396.52
2023-12-13,Clothing,Jacket,1,362.33,362.33
2023-12-13,Electronics,Headphones,4,245.32,981.28
2023-12-13,Toys,Board Game,2,305.83,611.66
2023-12-14,Toys,Doll,2,193.62,387.24
2023-12-14,Electronics,Laptop,4,336.93,1347.72
2023-12-14,Electronics,Smartphone,4,219.66,878.64
2023-12-14,Toys,Doll,2,80.41,160.82
2023-12-14,Home & Kitchen,Cookware Set,2,442.73,885.46
2023-12-14,Toys,Doll,2,412.25,824.5
2023-12-14,Toys,Board Game,4,85.64,342.56
2023-12-14,Home & Kitchen,Cookware Set,3,190.31,570.93
2023-12-14,Clothing,Jeans,1,,364.86
2023-12-14,Clothing,Jacket,4,12.13,48.52
2023-12-15,Toys,Doll,1,457.22,457.22
2023-12-15,Electronics,Smartphone,4,470.75,1883.0
2023-12-15,Clothing,T-Shirt,3,397.18,1191.54
2023-12-15,Books,Biography,1,134.09,134.09
2023-12-15,Electronics,Laptop,2,487.2,974.4
2023-12-15,Clothing,Jeans,1,124.04,124.04
2023-12-15,Toys,Board Game,2,358.91,717.82
2023-12-15,Clothing,T-Shirt,4,173.47,693.88
2023-12-15,Home & Kitchen,Cookware Set,4,395.32,1581.28
2023-12-15,Clothing,Jeans,2,392.46,784.92
2023-12-15,Clothing,Jeans,1,79.61,79.61
2023-12-15,Clothing,T-Shirt,2,438.0,876.0
2023-12-15,Clothing,Jeans,3,248.92,746.76
2023-12-15,Toys,Board Game,3,149.49,448.47
2023-12-16,Electronics,Smartphone,3,315.09,945.27
2023-12-16,Clothing,Jeans,2,320.55,641.1
2023-12-16,Home & Kitchen,Cookware Set,3,435.18,1305.54
2023-12-16,Electronics,Laptop,2,229.56,459.12
2023-12-16,Toys,Doll,4,304.76,1219.04
2023-12-16,Toys,Board Game,4,485.59,1942.36
2023-12-16,Electronics,Headphones,3,,222.9
2023-12-16,Home & Kitchen,Cookware Set,3,97.42,292.26
2023-12-16,Books,Biography,3,390.66,1171.98
2023-12-16,Electronics,Headphones,4,332.5,1330.0
2023-12-16,Electronics,Headphones,1,19.43,19.43
2023-12-16,Books,Fiction,1,435.48,435.48
2023-12-17,Books,Comics,1,406.58,406.58
2023-12-17,Books,Biography,2,173.19,346.38
2023-12-17,Electronics,Smartphone,2,146.57,293.14
2023-12-17,Home & Kitchen,Cookware Set,1,486.76,486.76
2023-12-17,Clothing,Jacket,4,299.39,1197.56
2023-12-17,Clothing,Jacket,1,398.92,398.92
2023-12-17,Toys,Board Game,1,45.49,45.49
2023-12-17,Toys,Board Game,2,197.57,395.14
2023-12-17,Toys,Remote Car,2,101.83,203.66
2023-12-17,Home & Kitchen,Microwave,2,110.58,221.16
2023-12-17,Books,Comics,3,424.99,1274.97
2023-12-18,Books,Comics,1,499.69,499.69
2023-12-18,Home & Kitchen,Mixer,2,333.38,666.76
2023-12-18,Home & Kitchen,Cookware Set,2,233.41,466.82
2023-12-18,Books,Biography,2,315.48,630.96
2023-12-18,Clothing,Jeans,3,135.15,405.45
2023-12-18,Electronics,Laptop,1,33.65,33.65
2023-12-18,Clothing,Jacket,3,419.14,1257.42
2023-12-18,Electronics,Laptop,2,151.97,303.94
2023-12-19,Books,Biography,1,92.42,92.42
2023-12-19,Books,Fiction,2,20.04,40.08
2023-12-19,Home & Kitchen,Cookware Set,4,217.74,870.96
2023-12-19,Electronics,Headphones,3,266.78,800.34
2023-12-19,Clothing,Jeans,3,421.87,1265.61
2023-12-19,Electronics,Headphones,2,,719.64
2023-12-19,Home & Kitchen,Microwave,1,170.1,170.1
2023-12-19,Home & Kitchen,Cookware Set,4,184.16,736.64
2023-12-19,Home & Kitchen,Mixer,3,133.64,400.92
2023-12-19,Home & Kitchen,Mixer,2,307.2,614.4
2023-12-20,Clothing,Jeans,4,317.53,1270.12
2023-12-20,Clothing,Jeans,2,22.53,45.06
2023-12-20,Electronics,Smartphone,3,309.96,929.88
2023-12-20,Clothing,Jeans,1,236.66,236.66
2023-12-20,Home & Kitchen,Microwave,1,115.46,115.46
2023-12-20,Electronics,Smartphone,3,40.44,121.32
2023-12-20,Electronics,Smartphone,1,442.04,442.04
2023-12-20,Books,Comics,4,134.04,536.16
2023-12-20,Electronics,Laptop,1,170.22,170.22
2023-12-20,Electronics,Headphones,3,171.75,515.25
2023-12-20,Books,Fiction,4,432.03,1728.12
2023-12-20,Books,Biography,4,271.75,1087.0
2023-12-21,Home & Kitchen,Microwave,4,221.81,887.24
2023-12-21,Clothing,Jacket,3,228.27,684.81
2023-12-21,Home & Kitchen,Mixer,2,25.08,50.16
2023-12-21,Books,Biography,4,477.02,1908.08
2023-12-21,Toys,Board Game,4,399.9,1599.6
2023-12-21,Books,Fiction,1,54.26,54.26
2023-12-21,Electronics,Headphones,1,411.56,411.56
2023-12-21,Toys,Remote Car,4,371.6,1486.4
2023-12-21,Toys,Board Game,1,167.14,167.14
2023-12-21,Books,Comics,1,155.29,155.29
2023-12-22,Toys,Remote Car,2,72.37,144.74
2023-12-22,Home & Kitchen,Cookware Set,4,259.85,1039.4
2023-12-22,Home & Kitchen,Microwave,2,19.81,39.62
2023-12-22,Clothing,Jacket,3,54.6,163.8
2023-12-22,Books,Fiction,1,267.16,267.16
2023-12-22,Books,Biography,4,133.26,533.04
2023-12-22,Clothing,Jeans,3,155.43,466.29
2023-12-22,Toys,Board Game,4,451.47,1805.88
2023-12-22,Toys,Doll,4,72.41,289.64
2023-12-22,Toys,Remote Car,1,195.64,195.64
2023-12-22,Electronics,Laptop,1,342.16,342.16
2023-12-23,Clothing,T-Shirt,1,448.87,448.87
2023-12-23,Toys,Remote Car,3,246.12,738.36
2023-12-23,Toys,Remote Car,1,210.48,210.48
2023-12-23,Electronics,Smartphone,2,18.76,37.52
2023-12-23,Toys,Doll,4,343.27,1373.08
2023-12-23,Clothing,T-Shirt,2,112.11,224.22
2023-12-23,Electronics,Smartphone,2,207.84,415.68
2023-12-23,Clothing,Jacket,1,481.8,481.8
2023-12-23,Books,Comics,3,135.64,406.92
2023-12-24,Books,Fiction,3,402.49,1207.47
2023-12-24,Electronics,Laptop,1,253.81,253.81
2023-12-24,Clothing,Jacket,3,330.27,990.81
2023-12-24,Toys,Doll,4,281.99,1127.96
2023-12-24,Books,Fiction,2,188.37,376.74
2023-12-24,Toys,Board Game,1,466.73,466.73
2023-12-24,Electronics,Headphones,3,290.22,870.66
2023-12-24,Books,Fiction,4,135.58,542.32
2023-12-24,Clothing,Jeans,2,346.88,693.76
2023-12-24,Toys,Remote Car,1,496.37,496.37
2023-12-24,Books,Comics,2,187.52,375.04
2023-12-24,Clothing,Jacket,1,288.88,288.88
2023-12-24,Books,Comics,4,98.6,394.4
2023-12-25,Clothing,T-Shirt,2,417.94,835.88
2023-12-25,Clothing,Jeans,1,442.2,442.2
2023-12-25,Clothing,T-Shirt,3,78.2,234.6
2023-12-25,Clothing,Jeans,1,212.6,212.6
2023-12-25,Electronics,Headphones,4,110.25,441.0
2023-12-25,Toys,Remote Car,3,376.8,1130.4
2023-12-25,Toys,Remote Car,3,310.94,932.82
2023-12-25,Electronics,Smartphone,3,182.91,548.73
2023-12-25,Electronics,Smartphone,4,155.95,623.8
2023-12-25,Electronics,Smartphone,2,161.2,322.4
2023-12-25,Toys,Doll,4,43.49,173.96
2023-12-25,Clothing,Jacket,2,407.44,814.88
2023-12-25,Books,Fiction,4,484.25,1937.0
2023-12-25,Toys,Remote Car,4,75.34,301.36
2023-12-26,Clothing,Jeans,3,91.22,273.66
2023-12-26,Books,Comics,3,169.9,509.7
2023-12-26,Home & Kitchen,Mixer,4,66.93,267.72
2023-12-26,Home & Kitchen,Mixer,2,76.76,153.52
2023-12-26,Electronics,Laptop,4,28.4,113.6
2023-12-26,Electronics,Headphones,3,128.74,386.22
2023-12-26,Clothing,T-Shirt,2,259.41,518.82
2023-12-26,Clothing,Jeans,3,427.12,1281.36
2023-12-27,Electronics,Headphones,1,320.66,320.66
2023-12-27,Electronics,Smartphone,2,380.71,761.42
2023-12-27,Home & Kitchen,Microwave,1,429.72,429.72
2023-12-27,Books,Comics,4,120.13,480.52
2023-12-27,Books,Fiction,2,309.55,619.1
2023-12-27,Electronics,Laptop,4,268.05,1072.2
2023-12-27,Books,Comics,2,439.81,879.62
2023-12-27,Electronics,Smartphone,1,138.13,138.13
2023-12-27,Clothing,Jeans,2,365.06,730.12
2023-12-27,Electronics,Smartphone,2,25.0,50.0
2023-12-27,Books,Biography,3,176.15,528.45
2023-12-27,Electronics,Laptop,4,467.92,1871.68
2023-12-28,Books,Fiction,3,137.65,412.95
2023-12-28,Electronics,Smartphone,1,183.24,183.24
2023-12-28,Clothing,Jeans,3,499.82,1499.46
2023-12-28,Books,Fiction,3,109.11,327.33
2023-12-28,Books,Fiction,4,109.21,436.84
2023-12-28,Clothing,T-Shirt,3,165.6,496.8
2023-12-28,Home & Kitchen,Mixer,2,51.67,103.34
2023-12-28,Electronics,Headphones,1,432.77,432.77
2023-12-28,Books,Comics,1,176.08,176.08
2023-12-28,Books,Comics,1,94.95,94.95
2023-12-28,Electronics,Laptop,2,133.69,267.38
2023-12-28,Toys,Doll,1,57.51,57.51
2023-12-28,Clothing,T-Shirt,2,267.59,535.18
2023-12-29,Clothing,Jacket,4,91.34,365.36
2023-12-29,Home & Kitchen,Microwave,4,325.74,1302.96
2023-12-29,Clothing,T-Shirt,3,135.51,406.53
2023-12-29,Books,Biography,3,292.9,878.7
2023-12-29,Home & Kitchen,Cookware Set,1,363.9,363.9
2023-12-29,Toys,Doll,2,76.01,152.02
2023-12-29,Home & Kitchen,Microwave,1,351.76,351.76
2023-12-29,Electronics,Smartphone,3,100.28,300.84
